0;1;2;3;4;5;6;7;8;9;10;11
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0025150538;0,07730222;0,00256667;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,20327667;1,0976107;1,5046944;1,1964656;0,43793656;0,00072778;0,0;0,0;0,0
0,0;0,0;0,59975161;2,6518056;4,1358484;4,4119422;4,6854933;3,1489;2,1230922;0,64603118;0,0;0,0
0,0004039390010752691;2,2530572;5,779615;8,2758689;7,2423754;5,8716519;6,1042415;8,8029414;7,8023033;5,4518882;2,944323401366664;0,027668817
6,570603939001071;8,1626454;10,40732;10,078314;8,0417057;6,5515419;6,3711224;10,231904;14,26949;10,4298;7,985868956922222;7,717529
11,384555551904302;12,724719;13,013107;10,830811;9,6872978;8,4876385;7,1606158;12,418216;17,779014;14,116819;11,547921179144446;11,889516
14,678535121796775;15,718185;14,037679;10,88809;9,3371566;8,3384153;7,1258721;11,09826;17,986468;17,558042;14,393981179144463;15,20744
17,049525444377405;17,763289;14,018671;10,932003;9,3651094;8,1156812;7,1527478;9,1238507;20,839515;18,742413;15,800508956922219;16,759525
16,86280178846343;16,248449;13,541206;10,642266;11,419649;5,6354413;5,3707028;5,2151897;15,410881;18,638491;15,504243401366672;17,354203
16,35355877771075;15,903927;12,872529;9,1894121;13,578857;5,2783253;5,1154913;4,8986326;14,488093;14,66383;13,67744895692222;15,43786
12,879723293839795;12,880249;10,770092;10,019766;13,140143;5,6367169;5,3565773;5,7495859;10,873057;14,096572;10,21326784581111;11,665439
7,869056627173122;13,45871;11,220261;10,062656;10,072235;6,7253881;6,8838048;8,3890812;12,461093;7,7611387;4,991965349444443;5,3143871
0,08303256406451616;5,3090448;10,161506;9,0303998;7,8156355;6,8433207;7,1088443;8,74776;9,8963726;1,7241602;-2,2222219724088443e-12;0,0
0,0;0,0;7,6270548;7,6702489;7,5218267;7,0465948;7,78736;8,618042;7,6905815;0,0;0,0;0,0
0,0;0,0;7,0833333;7,0918656;7,2504126;8,0098444;8,0021161;7,3010839;7,0833333;0,0;0,0;0,0
0,0;0,0;2,4598284;5,2935235;6,1026445;7,0862311;7,0847022;6,0291227;0,71231204;0,0;0,0;0,0
0,0;0,0;0,0;0,0;1,6744427;1,9045472;0,69498549;0,078701395;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
