0;1;2;3;4;5;6;7;8;9;10;11
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0034581989;0,10629056;0,0035291667;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,27950542;1,5092148;2,0689549;1,6451402;0,60216277;0,0010006944;0,0;0,0;0,0
0,0;0,0;0,82465847;3,6462326;5,6867915;6,0664206;5,3949633;4,3297375;2,9192518;0,8875275702240852;0,0;0,0
0,0024208497939784955;3,0971883811956333;7,9469707;11,37932;13,760939;14,084244;13,894963;12,987993;10,728167;7,495580930439145;4,050310110546663;0,03727931753591398
9,036445849793973;11,222872157006837;16,46265;19,261541;21,698792;21,828988;22,638398;21,554439;19,620549;14,340209693879997;10,982435249435555;10,610837113234831
15,655629317535917;17,49572274697736;23,825763;24,707498;23,328058;23,382124;24,127524;27,534896;26,270826;19,409861306783238;15,880257054991114;16,34731937129936
20,184851226138065;21,611739413644017;28,64739;24,736209;23,59103;23,250826;24,292;26,062899;30,501778;24,141542355170333;19,793589554991136;20,90946439818106
23,44496291968643;24,880038971166115;28,852607;24,371209;22,704405;22,339663;24,076305;24,137036;32,811208;25,770052435815508;21,72756524943555;23,32653106484773
23,188217892804715;25,56287613930774;27,358864;23,608703;23,480267;19,270702;21,083354;19,16355;26,689175;25,62716036592301;21,320200110546672;23,6592100971058
22,488008753019777;23,99523985612189;25,601888;20,84677;23,368815;16,571023;18,886601;16,378048;24,062986;22,68331345732086;18,80835774943555;21,226292489578928
17,711484962697217;19,879584988865254;21,302048;22,433331;24,060084;18,281626;19,995682;18,261818;20,872067;17,11901964011655;14,045108721657778;16,039212919686435
10,821818296030543;13,702627466741351;20,938607;20,563926;20,924828;21,566387;23,497065;22,254247;18,723773;10,670800419686453;6,893911538111109;7,294991311064514
0,1422494768387097;4,810743838814157;12,273561;12,944564;13,114537;14,243093;15,499331;13,936699;10,752657;2,359971101698925;4,444444486918775e-11;0,0
0,0;0,0;3,0490676;4,7849504;5,820001;6,6905568;7,0978876;5,8264887;2,2079614;0,0;0,0;0,0
0,0;0,0;0,0;0,011731806;0,56811008;1,2739528;1,2633263;0,29940699;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0039844444;0,0018821237;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
